date,equity,cash,margin,pnl_spot,pnl_perp,pnl_funding,pnl_total,n_active
2021-04-09,1227010.4442251446,5.737632591262809e-13,87230.28758401092,52716.54650942284,-52383.62493921682,936.1625162245788,1269.0840864306033,2.0
2021-04-10,1228504.0556788573,25111.699388496017,91651.14651569942,-2912.173424052419,3238.3389326871284,1192.4283230114045,1518.593831646114,2.0
2021-04-11,1231245.3655918678,20840.12241353998,60887.78838048414,33507.22979888176,-34227.59708708273,3466.076656546151,2745.7093683451803,2.0
2021-04-12,1233568.3987473524,51838.45572738855,56380.46501643818,6848.964202773526,-7433.536334281769,2938.910432534597,2354.338301026354,2.0
2021-04-13,1238059.587412654,56574.26356918511,65702.10300183795,-4827.6065087983525,5813.314207342795,3510.4534930286386,4496.161191573081,2.0
2021-04-14,1240790.697261845,0.0,38763.51364566047,77336.42470207311,-78134.47018865202,3538.4570780652207,2740.4115914863137,2.0
2021-04-15,1245078.6564031541,34304.95463919655,56358.58908347771,27243.331010925787,-27140.16258696685,4259.965401335012,4363.1338252939495,2.0
2021-04-16,1247932.139011574,39586.624292183515,56553.35466947466,20725.066660422694,-21211.111884067792,3377.7169716599774,2891.671748014879,2.0
2021-04-17,1252076.5857198979,57578.762728402144,97873.91318198544,-37035.373449550476,37027.278949414154,4170.868542224076,4162.774042087754,2.0
2021-04-18,1255117.6047438995,16753.96513927693,137842.16355399572,-36902.74789550136,37510.36489198511,2474.1991045021746,3081.816100985928,2.0
2021-04-19,1258019.3972357132,6.057376822354854e-13,196753.51319241992,-55999.50945662765,57413.33800492236,1504.7509040021066,2918.579452296817,2.0
2021-04-20,1257947.3615830285,-1.1708505528089e-44,219187.72505722303,-22506.24751748786,21895.599191977984,538.6126728251273,-72.03565268474824,2.0
2021-04-21,1258975.6669584974,0.0,172760.84640752955,47455.184025162234,-46795.597460214245,368.7188105207657,1028.3053754687548,2.0
2021-04-22,1258481.7914421805,0.0,190996.21141926385,-18729.240528051105,17910.08939197108,325.2756197632286,-493.87551631679645,2.0
2021-04-23,1258972.3920763247,0.0,201754.90189392533,-10268.089840517272,10358.360516922581,400.3299577388791,490.60063414418823,2.0
2021-04-24,1259900.7022647937,0.0,215409.7308260226,-12726.518743628076,12812.883193041282,841.9457390559776,928.3101884691835,2.0
2021-04-25,1259990.2161949452,0.0,261790.4431532551,-46291.19839708113,45835.44867072902,545.2636565034763,89.5139301513691,2.0
2021-04-26,1261265.4199070313,0.0,247275.95637804383,15789.690487297617,-15005.017345037282,490.53056982600737,1275.2037120863426,2.0
2021-04-27,1261430.2821530392,0.0,150598.27496779402,96842.5436562574,-96981.38350068474,303.70209043494054,164.8622460076071,2.0
2021-04-28,1261829.08675455,24816.27908885511,111073.17959271732,39938.79669557826,-40016.64026545617,501.2248943554226,423.3813244775159,2.0
2021-04-29,1262543.4077726672,30138.4514645022,95820.6530337221,15999.821912247362,-15757.623883529455,527.2276875206376,769.4257162385443,2.0
2021-04-30,1262544.453599974,19763.153753190087,107511.30002496418,-11662.60171585029,11364.45747107886,344.079780461301,45.9355356898721,2.0
2021-05-01,1263569.6259839896,8090.397449206199,60991.42293663735,47554.253999332504,-47129.94549166432,616.4194373067825,1040.7279449749644,2.0
2021-05-02,1263397.2078723994,21451.940683640983,57393.24245930185,36687.17554341955,-37450.90564480167,637.765188856254,-125.96491252586577,2.0
2021-05-03,1264367.5657665215,58273.64271655292,69613.30443496337,-11227.60074582273,11204.695559110209,1030.4124393421514,1007.5072526296296,2.0
2021-05-04,1265562.6511082444,0.0,17173.39298794367,99799.53631205096,-99886.2327612055,1294.661619679214,1207.9651705246772,2.0
2021-05-05,1266692.2574285076,93200.01538955636,95851.04643121824,-72034.17785542503,71517.31403218984,1745.2187136708085,1228.3548904356135,2.0
2021-05-06,1268492.7331942918,0.0,21355.325965352138,96435.8652335658,-96309.02459795307,1746.4887723788986,1873.329407991622,2.0
2021-05-07,1271478.9330992096,58463.88192525307,76789.88930510874,-16111.986745152866,16453.93447037183,2739.0016919121035,3080.949417131068,2.0
2021-05-08,1273218.3512068691,39627.8445554198,70747.04006756315,7793.563695796218,-7353.708211026731,1318.5241156438415,1758.3796004133283,2.0
2021-05-09,1274145.8346753758,0.0,30324.86326677297,87190.9285244557,-87984.63389135842,1732.394695081661,938.6893281789382,2.0
2021-05-10,1276056.613448144,64835.6676642218,57873.62984535683,-4125.280968571005,4321.050116042371,1801.6755454417723,1997.444692913138,2.0
2021-05-11,1278554.551001342,58880.04335371417,81246.21236680448,-20780.110831225917,20774.445405970313,2511.761182279528,2506.0957570239243,2.0
2021-05-12,1280204.0915559556,18390.82584760616,58073.88040522084,42261.77719871153,-41920.93600435957,1336.15222558724,1676.9934199391932,2.0
2021-05-13,1278664.5367236657,59051.52400198196,180446.88129493865,-123809.96918731363,121136.44122922819,1174.6000467396962,-1498.9279113457442,2.0
2021-05-14,1282028.669312169,-5.057041462027253e-16,195153.4051781885,-11306.976907688648,14127.345132360184,602.7060566966968,3423.0742813682327,2.0
2021-05-15,1282309.3981782906,0.0,143706.85863493665,51727.27540937344,-52115.53997949165,668.9934362398071,280.7288661215953,2.0
2021-05-16,1283519.2601085254,0.0,239945.0988543258,-95028.37828915424,95230.43796374503,1007.8022556441073,1209.8619302349043,2.0
2021-05-17,1285104.7157044837,0.0,254357.38852903934,-12826.834078755353,13595.36752759082,816.9221471227038,1585.4555959581712,2.0
2021-05-18,1285868.6780447185,0.0,329942.54675066617,-74821.19588139199,74283.20931252046,1301.9489091063838,763.9623402348475,2.0
2021-05-19,1286532.7438870696,0.0,325554.540605874,5052.071987143397,-5253.485514104318,865.4793693121534,664.0658423512319,2.0
2021-05-20,1284516.3795687011,0.0,524731.9101261116,-201193.73383860625,200770.58021431853,-1593.2106940809283,-2016.3643183686474,2.0
2021-05-21,1285955.4961688279,0.0,436199.4480205181,89971.57870572024,-88766.6928766722,234.23077107871995,1439.116600126762,2.0
2021-05-22,1286438.9496727032,0.0,520979.62599359767,-84296.72446920413,84587.87482351746,192.30314956210702,483.45350387543647,2.0
2021-05-23,1286195.4285940835,0.0,537384.4652337423,-16648.36031876431,16322.207376685485,82.63186345912189,-243.52107861970282,2.0
2021-05-24,1286263.9828662763,0.0,596958.4346781931,-59505.41517225806,59483.96053549615,90.00890895461293,68.55427219270882,2.0
2021-05-25,1286192.5888781964,0.0,472782.98867848824,124104.05201162488,-124198.21292866748,22.76692896267133,-71.39398807992319,2.0
2021-05-26,1286075.961097057,0.0,470268.38183231594,2397.9790650327723,-2758.387637668703,243.7807914963795,-116.6277811395513,2.0
2021-05-27,1286904.9965827977,0.0,435552.9884377686,35544.4288802883,-34960.00170233502,244.6083077876801,829.0354857409593,2.0
2021-05-28,1286799.6993055483,0.0,463467.9852754102,-28020.294114891076,27659.900529343202,255.0963082983806,-105.29727724949336,2.0
2021-05-29,1287019.3539097693,0.0,542498.6818612294,-78811.04198159811,78783.89824767956,246.79833813957765,219.65460422102723,2.0
2021-05-30,1287255.566574135,0.0,573450.3335730836,-30715.439047488424,30726.95833909611,224.69337275819495,236.21266436587982,2.0
2021-05-31,1287303.8186001414,0.0,546713.2929764536,26785.292622636152,-26950.98567779361,213.94508116354496,48.252026006086226,2.0
2021-06-01,1287798.2070776478,0.0,484108.59636011353,63099.08509384652,-62826.726993206925,222.03037686688302,494.38847750648097,2.0
2021-06-02,1287924.8096439189,0.0,500646.1543988723,-16410.95547248766,16296.679643793883,240.87839496484509,126.60256627106634,2.0
2021-06-03,1288084.808819823,0.0,480780.9680246507,20025.18555012586,-20101.17576529327,235.98939107170693,159.99917590430007,2.0
2021-06-04,1288330.9398291425,0.0,440764.6007513352,40262.498282634886,-40258.387017116795,242.0197438012949,246.1310093193863,2.0
2021-06-05,1288777.6900995374,0.0,492265.7971878523,-51054.446166122114,51199.66138895984,301.53504755726163,446.7502703949852,2.0
2021-06-06,1289197.5980114257,0.0,516349.4057861951,-23663.700686454693,23844.871236853032,238.737361489742,419.9079118880814,2.0
2021-06-07,1289230.1144827218,0.0,501428.4074608928,14953.514796598467,-15152.58222542094,231.58390011868607,32.51647129621335,2.0
2021-06-08,1289407.689735774,0.0,543953.1676520917,-42347.1849381467,42288.63051641265,236.12967478631236,177.57525305226937,2.0
2021-06-09,1289858.2170245757,0.0,558211.233540093,-13807.53859919956,14069.107473681352,188.95841431986022,450.527288801651,2.0
2021-06-10,1289915.271358214,0.0,498057.1292716217,60211.15860210966,-60219.70940559398,65.60513712274293,57.054333638420545,2.0
2021-06-11,1289882.1815630938,0.0,525551.0282703958,-27526.988793894205,27388.132290941463,105.76670783261223,-33.089795120129494,2.0
2021-06-12,1290303.7928636495,0.0,534771.5793088146,-8798.93973786329,9048.915560257676,171.63547816106416,421.6113005554505,2.0
2021-06-13,1290168.0680283848,0.0,552782.1428769343,-18146.288403384253,17906.215298139203,104.34826998048985,-135.72483526456026,2.0
2021-06-14,1290641.5439196525,0.0,494141.62614041736,59113.99262778461,-58763.66734647833,123.15060996143147,473.47589126771055,2.0
2021-06-15,1290829.3979133712,0.0,467272.7899911299,27056.690143005955,-27027.109832374063,158.27368308658663,187.85399371847927,2.0
2021-06-16,1290663.0627640537,0.0,476531.5952162169,-9425.140374404366,9021.33685469441,237.46837039263283,-166.33514931732333,2.0
2021-06-17,1291056.8403630054,0.0,521936.54510318825,-45011.17228801965,45160.9337676079,244.01611936340825,393.77759895166287,2.0
2021-06-18,1291551.65739444,0.0,524630.6181387525,-2199.2560041299375,2463.605196331162,230.4678392331259,494.8170314343504,2.0
2021-06-19,1291603.9031337055,0.0,570101.4329348839,-45418.56905686563,45339.84023992086,130.97455621043207,52.24573926566097,2.0
2021-06-20,1291383.1482553892,0.0,583316.2889775009,-13435.610920933312,13270.271557632368,-55.415515015340176,-220.75487831628385,2.0
2021-06-21,1291298.0685990988,0.0,571008.9522807752,12222.25704043537,-12256.341363040066,-50.99533368558289,-85.07965629027925,2.0
2021-06-22,1291062.6427117097,0.0,666333.7367475424,-95560.21035415621,95403.48221320637,-78.6977464392075,-235.42588738904664,2.0
2021-06-23,1291161.2868808173,0.0,657010.7291714284,9421.65174522126,-9305.174646562331,-17.832929551657145,98.64416910727115,2.0
2021-06-24,1291248.8364944193,0.0,631397.5169312871,25700.76185374354,-25457.862719411194,-155.34952073003905,87.54961360230783,2.0
2021-06-25,1290965.3764747474,0.0,616792.3320878793,14321.724823735974,-14583.731064039042,-21.453779368802394,-283.46001967187027,2.0
2021-06-26,1291074.2892836959,0.0,677411.7907760277,-60510.5458792001,60455.42156659567,164.0371215527399,108.91280894831164,2.0
2021-06-27,1291224.390436581,0.0,666550.8881175267,11011.00381138633,-10694.642209468018,-166.26044903303614,150.10115288527572,2.0
2021-06-28,1290595.61686886,0.0,616982.7730227101,48939.34152709541,-49069.732652205785,-498.3824426107782,-628.7735677211564,2.0
2021-06-29,1290521.819211668,0.0,605053.9159715538,11855.05939396441,-11979.305690093013,50.4486389366449,-73.79765719195882,2.0
2021-06-30,1290498.216579554,0.0,577513.0545267693,27517.258812670192,-27636.488356832,95.62691204758507,-23.602632114222942,2.0
2021-07-01,1290889.0441650683,0.0,572472.8679677431,5431.014144540681,-5253.869595637769,213.68303661151538,390.82758551442737,2.0
2021-07-02,1291108.6386072705,0.0,613943.961415666,-41251.4990057207,41272.139579370094,198.95386855292102,219.59444220231174,2.0
2021-07-03,1291258.476109792,0.0,604215.1948440376,9878.604074150046,-9701.699493750897,-27.06707787747933,149.83750252166914,2.0
2021-07-04,1290981.014599752,0.0,583653.5040197582,20284.229314239295,-20522.548445809927,-39.1423784694582,-277.46151004008993,2.0
2021-07-05,1291008.8057936672,0.0,563258.3307722692,20422.964441404278,-20458.039078526846,62.86583103778544,27.791193915216766,2.0
2021-07-06,1291315.8752698037,0.0,599399.2252776427,-35833.82502923696,36038.21605627988,102.67844909366708,307.0694761365858,2.0
2021-07-07,1291134.0754825408,0.0,575640.9929605571,23576.432529822436,-23707.197169249805,-51.035147835796195,-181.799787263165,2.0
2021-07-08,1291385.6806047605,0.0,580863.6953572263,-4971.0972744494475,5122.230177604878,100.47221906425995,251.6051222196905,2.0
2021-07-09,1291319.923998909,0.0,619950.7252574415,-39152.78650606671,39158.57691741086,-71.54701719568155,-65.75660585153426,2.0
2021-07-10,1290842.9530951846,0.0,604434.1996726654,15039.554681051752,-15405.701270469726,-110.82431430638184,-476.97090372435645,2.0
2021-07-11,1290881.4676399033,0.0,613115.6672423744,-8642.953024990247,8561.449558302495,120.01801140649653,38.51454471874379,2.0
2021-07-12,1291142.7025575037,0.0,600557.0838594332,12819.818300541563,-12702.002680036552,143.4192970953634,261.2349176003743,2.0
2021-07-13,1291492.1256567137,0.0,629512.0730187899,-28605.566060146684,28778.14368424896,176.8454751077187,349.4230992099946,2.0
2021-07-14,1291566.7954568707,0.0,646381.7438126588,-16795.00099371196,16741.315469466335,128.35532440258402,74.66980015695816,2.0
2021-07-15,1291645.308893977,0.0,637899.4905166118,8560.766733153243,-8530.471724478288,48.218428431252676,78.51343710620785,2.0
2021-07-16,1291574.0710625402,0.0,659088.4924700967,-21260.239784921523,21092.658202421084,96.34375106375067,-71.23783143668858,2.0
2021-07-17,1291555.6814679555,0.0,670689.8851674666,-11619.78229195459,11545.664440998567,55.72825637130541,-18.389594584717763,2.0
2021-07-18,1291991.19188348,0.0,666356.7090142791,4768.6865687118825,-4428.104479533688,94.92832634617452,435.5104155243686,2.0
2021-07-19,1292000.064620708,0.0,664498.9031918226,1866.6785596846896,-1993.20256605409,135.39674359765738,8.87273722825691,2.0
2021-07-20,1291923.4584580327,0.0,685335.0291683978,-20912.732139250624,20853.161821176465,-17.035844601242193,-76.60616267540061,2.0
2021-07-21,1291668.6453840556,0.0,701653.3159828762,-16573.09988845564,16608.50125847546,-290.214443996947,-254.81307397712771,2.0
2021-07-22,1291259.2651558816,0.0,645097.8328812235,56146.10287347896,-56099.51456499183,-455.9685366609168,-409.38022817378567,2.0
2021-07-23,1291276.901210633,0.0,639468.4655896882,5647.003346286663,-5663.03409013736,33.666798601946624,17.63605475124959,2.0
2021-07-24,1291073.5483883277,0.0,609912.7620641356,29352.35070324727,-29571.350761694724,15.647236142207348,-203.3528223052473,2.0
2021-07-25,1291551.7476212317,0.0,594756.7062549718,15634.25504206789,-15087.343737312232,-68.71207185158099,478.19923290407746,2.0
2021-07-26,1291202.6568499263,0.0,580901.1508602677,13506.464623398677,-13690.514396745886,-165.0409979582452,-349.09077130545455,2.0
